[ 2  0 10  4  1  1  6  3  2  1  7  0  4  0  7  5  6  2  4  5  9  4  6  0  3  0  4  3  2  1  2  3  7  1  4  0  6]	2	5.538461538461538	[ 5  2 10  3  4  0  2  3  1  2  4  1  0  0  1  5  3  1  3  3  6  7  7  2  4  0  2  4  2  0  2  1  8  0  2  2  5]	2	5	53	0
[ 5  2 10  3  4  0  2  3  1  2  4  1  0  0  1  5  3  1  3  3  6  7  7  2  4  0  2  4  2  0  2  1  8  0  2  2  5]	1	-1.9354838709677402	[10  0  6  4  0  0  2  1  0  1  6  1  2  0  0  4  6  1  3  0  3  4  7  3  2  0  2  1  1  1  4  1  6  2  1  4  7]	5	10	51	0
[10  0  6  4  0  0  2  1  0  1  6  1  2  0  0  4  6  1  3  0  3  4  7  3  2  0  2  1  1  1  4  1  6  2  1  4  7]	0	-3.706896551724137	[13  0  2  1  0  0  0  1  2  0  3  1  0  0  2  1  0  1  4  3  5  2  2  0  1  0  3  2  5  1  4  6  4  5  1  1  5]	10	13	55	0
[13  0  2  1  0  0  0  1  2  0  3  1  0  0  2  1  0  1  4  3  5  2  2  0  1  0  3  2  5  1  4  6  4  5  1  1  5]	1	18.60759493670886	[14  0  0  1  0  0  0  1  2  3  2  1  0  0  1  1  0  0  3  3  5  1  3  0  1  0  3  2  5  0  2  6  2  5  0  4  7]	13	14	12	1
[1 1 6 5 2 4 7 4 0 5 5 0 3 3 5 5 8 3 3 4 8 4 6 0 5 2 3 3 4 4 0 2 4 2 3 0 6]	1	-5.233644859813085	[ 2  0  9  4  1  0 10  1  1  1  7  0  0  0  5  4  3  2  5  1  3  4  6  0  5  1  3  1  5  6  4  2  4  0  6  0  2]	1	2	45	0
[ 2  0  9  4  1  0 10  1  1  1  7  0  0  0  5  4  3  2  5  1  3  4  6  0  5  1  3  1  5  6  4  2  4  0  6  0  2]	2	2.903225806451614	[ 5  2  7  2  0  1 11  2  1  2  3  2  1  0  2  3  0  3  7  2  1  0  4  0  2  0  0  2  1  2  4  1  5  1  0  2  3]	2	5	56	0
[ 5  2  7  2  0  1 11  2  1  2  3  2  1  0  2  3  0  3  7  2  1  0  4  0  2  0  0  2  1  2  4  1  5  1  0  2  3]	0	6.206896551724137	[8 4 2 2 0 3 8 3 0 5 4 0 0 5 1 2 0 4 1 0 1 4 2 1 1 1 1 3 1 3 3 4 0 4 2 1 3]	5	8	46	0
[8 4 2 2 0 3 8 3 0 5 4 0 0 5 1 2 0 4 1 0 1 4 2 1 1 1 1 3 1 3 3 4 0 4 2 1 3]	2	18.053097345132745	[11  1  4  2  1  0 10  3  2  3  5  1  0  0  1  2  3  2  3  0  1  0  2  1  1  1  2  3  1  1  4  4  3  0  2  2  3]	8	11	15	0
[11  1  4  2  1  0 10  3  2  3  5  1  0  0  1  2  3  2  3  0  1  0  2  1  1  1  2  3  1  1  4  4  3  0  2  2  3]	0	4.541284403669724	[14  4  1  2  1  3  4  2  0  5  2  2  0  2  2  0  1  3  6  1  2  2  1  1  2  1  3  3  1  2  5  4  0  1  3  1  0]	11	14	37	1
[1 2 4 6 2 3 8 4 0 5 6 0 2 3 4 5 8 4 5 5 5 4 4 0 5 1 2 2 6 2 0 2 5 4 2 0 6]	1	15.405405405405405	[2 0 2 6 2 3 6 4 1 5 4 0 5 0 2 5 8 2 3 5 5 2 2 0 5 0 1 2 8 2 1 2 7 3 4 0 7]	1	2	18	0
[2 0 2 6 2 3 6 4 1 5 4 0 5 0 2 5 8 2 3 5 5 2 2 0 5 0 1 2 8 2 1 2 7 3 4 0 7]	2	5.328947368421051	[5 0 4 6 0 0 9 1 0 4 2 1 0 0 1 4 5 2 3 2 1 1 6 2 5 0 1 4 8 3 2 2 5 1 1 2 4]	2	5	50	0
[5 0 4 6 0 0 9 1 0 4 2 1 0 0 1 4 5 2 3 2 1 1 6 2 5 0 1 4 8 3 2 2 5 1 1 2 4]	1	4.375000000000001	[10  1  2  2  0  3  5  3  3  8  4  0  0  2  2  3  1  3  3  4  1  1  1  2  1  2  2  3  3  4  3  3  2  1  2  2  2]	5	10	41	0
[10  1  2  2  0  3  5  3  3  8  4  0  0  2  2  3  1  3  3  4  1  1  1  2  1  2  2  3  3  4  3  3  2  1  2  2  2]	0	-3.8327526132404177	[13  2  0  5  2  3  4  1  1  6  2  3  0  2  5  4  1  4  3  4  3  3  4  0  0  2  1  5  2  4  3  3  2  1  1  2  1]	10	13	57	0
[13  2  0  5  2  3  4  1  1  6  2  3  0  2  5  4  1  4  3  4  3  3  4  0  0  2  1  5  2  4  3  3  2  1  1  2  1]	1	16.92073170731707	[14  0  0  5  2  0  5  1  2  3  3  4  2  0  7  4  2  0  4  4  3  1  4  2  3  0  1  5  3  1  5  3  4  0  2  3  1]	13	14	13	1
[1 2 7 4 1 3 7 3 0 6 4 0 3 2 5 6 7 4 5 2 6 6 4 0 4 1 3 3 5 4 0 3 5 2 4 0 5]	1	-11.191335740072201	[2 1 7 1 0 3 7 1 1 3 3 2 2 0 4 2 2 4 6 1 3 2 6 0 8 1 0 5 3 1 3 2 7 2 4 1 4]	1	2	54	0
[2 1 7 1 0 3 7 1 1 3 3 2 2 0 4 2 2 4 6 1 3 2 6 0 8 1 0 5 3 1 3 2 7 2 4 1 4]	1	-1.6513761467889898	[3 0 5 1 0 3 5 3 1 4 7 1 0 0 3 2 4 1 4 3 3 2 2 1 7 1 3 3 2 3 2 4 4 1 1 1 4]	2	3	59	0
[3 0 5 1 0 3 5 3 1 4 7 1 0 0 3 2 4 1 4 3 3 2 2 1 7 1 3 3 2 3 2 4 4 1 1 1 4]	2	-10.526315789473685	[6 2 1 3 0 3 3 3 0 3 4 0 1 1 0 4 2 2 8 0 1 5 2 0 2 1 0 1 2 3 2 2 2 2 2 1 2]	3	6	87	0
[6 2 1 3 0 3 3 3 0 3 4 0 1 1 0 4 2 2 8 0 1 5 2 0 2 1 0 1 2 3 2 2 2 2 2 1 2]	1	18.0	[11  0  1  3  0  0  3  4  0  0  4  3  1  0  0  4  3  0  9  1  1  4  2  1  2  0  2  2  3  2  4  4  3  1  3  2  3]	6	11	18	0
[11  0  1  3  0  0  3  4  0  0  4  3  1  0  0  4  3  0  9  1  1  4  2  1  2  0  2  2  3  2  4  4  3  1  3  2  3]	0	-0.235294117647058	[14  2  1  1  0  2  6  3  1  2  3  0  0  3  1  1  1  1  8  1  6  3  2  1  3  2  4  4  2  3  1  2  0  3  5  0  2]	11	14	43	1
[1 2 5 4 2 3 7 5 0 6 5 0 2 4 6 5 4 3 6 4 5 3 6 0 3 2 2 4 4 3 0 3 4 3 3 0 5]	2	18.30275229357798	[4 0 6 4 2 0 9 5 2 3 6 0 5 0 6 5 5 0 7 4 7 1 5 0 4 0 2 4 6 2 1 3 6 1 5 0 6]	1	4	17	0
[4 0 6 4 2 0 9 5 2 3 6 0 5 0 6 5 5 0 7 4 7 1 5 0 4 0 2 4 6 2 1 3 6 1 5 0 6]	1	-1.212121212121211	[9 0 4 5 4 0 7 2 1 0 5 1 0 0 1 5 1 1 3 2 6 1 1 2 5 0 1 6 5 1 2 3 2 2 1 3 4]	4	9	49	0
[9 0 4 5 4 0 7 2 1 0 5 1 0 0 1 5 1 1 3 2 6 1 1 2 5 0 1 6 5 1 2 3 2 2 1 3 4]	0	-0.07575757575757791	[12  0  0  5  0  0  5  1  0  0  2  1  2  1  1  2  5  0  4  3  0  3  4  1  1  1  2  2  2  1  4  1  2  1  3  2  3]	9	12	53	0
[12  0  0  5  0  0  5  1  0  0  2  1  2  1  1  2  5  0  4  3  0  3  4  1  1  1  2  2  2  1  4  1  2  1  3  2  3]	1	1.7647058823529416	[13  0  1  5  0  0  2  1  3  2  1  2  2  0  1  3  5  1  0  3  0  1  2  2  1  1  0  2  2  1  1  1  2  3  2  4  4]	12	13	16	0
[13  0  1  5  0  0  2  1  3  2  1  2  2  0  1  3  5  1  0  3  0  1  2  2  1  1  0  2  2  1  1  1  2  3  2  4  4]	1	-10.96774193548387	[14  0  1  4  1  0  4  3  2  0  3  3  1  0  2  2  4  1  4  5  2  1  6  1  1  2  3  1  4  0  4  3  1  2  3  3  2]	13	14	44	1
[1 2 4 6 2 3 8 5 0 5 3 0 3 3 6 3 5 3 6 6 8 5 5 0 6 2 3 3 3 3 0 4 6 3 3 0 4]	1	-10.996978851963743	[2 0 9 5 1 1 6 3 0 3 3 1 1 0 5 5 3 1 2 2 3 5 6 2 4 0 1 7 5 1 2 1 7 3 2 1 5]	1	2	57	0
[2 0 9 5 1 1 6 3 0 3 3 1 1 0 5 5 3 1 2 2 3 5 6 2 4 0 1 7 5 1 2 1 7 3 2 1 5]	2	2.542372881355932	[5 0 5 2 1 2 5 1 1 3 6 1 1 0 3 1 1 2 1 3 2 1 2 0 1 1 1 4 3 1 4 4 4 0 1 3 2]	2	5	54	0
[5 0 5 2 1 2 5 1 1 3 6 1 1 0 3 1 1 2 1 3 2 1 2 0 1 1 1 4 3 1 4 4 4 0 1 3 2]	0	5.769230769230768	[8 2 2 0 0 3 2 1 1 6 2 0 0 2 3 2 0 2 7 0 1 3 1 0 1 3 1 2 1 3 5 3 2 1 1 3 1]	5	8	42	0
[8 2 2 0 0 3 2 1 1 6 2 0 0 2 3 2 0 2 7 0 1 3 1 0 1 3 1 2 1 3 5 3 2 1 1 3 1]	2	10.3125	[11  1  1  0  1  1  0  1  3  2  1  2  0  0  4  2  1  1  6  0  3  3  1  1  2  0  0  2  2  3  3  3  2  2  0  5  2]	8	11	21	0
[11  1  1  0  1  1  0  1  3  2  1  2  0  0  4  2  1  1  6  0  3  3  1  1  2  0  0  2  2  3  3  3  2  2  0  5  2]	0	4.630872483221476	[14  4  3  2  0  2  2  1  0  2  1  1  0  1  2  2  2  2  6  3  0  6  3  1  1  1  1  2  1  5  2  4  1  3  0  3  1]	11	14	36	1
[1 1 6 4 2 2 8 5 0 5 5 0 2 4 6 4 6 3 4 4 6 6 5 0 6 1 4 4 5 2 0 4 2 3 4 0 5]	2	16.887417218543046	[4 0 4 4 2 3 5 5 1 4 2 0 5 0 3 4 6 2 1 4 7 5 2 0 7 0 2 4 7 1 0 4 2 4 2 0 6]	1	4	18	0
[4 0 4 4 2 3 5 5 1 4 2 0 5 0 3 4 6 2 1 4 7 5 2 0 7 0 2 4 7 1 0 4 2 4 2 0 6]	1	0.42857142857142705	[9 0 8 2 1 0 7 1 0 3 4 1 1 0 2 2 0 1 0 1 3 5 2 3 4 0 0 3 6 1 2 1 3 1 1 1 5]	4	9	46	0
[9 0 8 2 1 0 7 1 0 3 4 1 1 0 2 2 0 1 0 1 3 5 2 3 4 0 0 3 6 1 2 1 3 1 1 1 5]	0	-17.854889589905362	[12  1  2  3  3  0  2  3  2  3  5  2  0  1  2  4  0  4  3  2  2  5  1  1  0  1  2  3  0  3  4  7  0  2  3  2  2]	9	12	100	0
[12  1  2  3  3  0  2  3  2  3  5  2  0  1  2  4  0  4  3  2  2  5  1  1  0  1  2  3  0  3  4  7  0  2  3  2  2]	1	3.2673267326732667	[13  0  1  3  3  0  2  3  2  2  7  3  2  0  2  4  0  1  5  2  4  2  3  2  0  1  2  3  0  2  4  7  2  0  3  3  5]	12	13	15	0
[13  0  1  3  3  0  2  3  2  2  7  3  2  0  2  4  0  1  5  2  4  2  3  2  0  1  2  3  0  2  4  7  2  0  3  3  5]	1	-15.792207792207789	[14  1  4  1  4  0  1  4  1  2  5  2  3  0  4  2  1  1  5  0  1  4  6  0  3  2  0  4  0  0  3  4  4  1  4  2  2]	13	14	53	1
[1 1 7 6 2 4 6 6 0 4 5 0 1 3 5 3 7 4 6 6 5 4 6 0 5 2 3 2 3 4 0 4 5 3 4 0 5]	2	-8.025477707006367	[4 1 5 2 1 2 5 1 4 0 3 0 0 0 4 4 3 3 3 2 2 5 4 1 2 0 1 6 4 0 2 2 6 2 3 1 8]	1	4	55	0
[4 1 5 2 1 2 5 1 4 0 3 0 0 0 4 4 3 3 3 2 2 5 4 1 2 0 1 6 4 0 2 2 6 2 3 1 8]	1	-0.6134969325153383	[9 5 3 3 2 2 2 0 1 0 3 1 0 1 3 2 1 4 2 1 4 5 4 1 0 3 1 4 3 0 1 4 4 3 1 0 1]	4	9	48	0
[9 5 3 3 2 2 2 0 1 0 3 1 0 1 3 2 1 4 2 1 4 5 4 1 0 3 1 4 3 0 1 4 4 3 1 0 1]	0	2.302158273381294	[12  2  2  2  0  6  1  1  0  4  3  1  2  3  6  2  1  5  5  3  1  7  3  1  1  3  0  2  1  0  2  2  6  0  2  3  1]	9	12	55	0
[12  2  2  2  0  6  1  1  0  4  3  1  2  3  6  2  1  5  5  3  1  7  3  1  1  3  0  2  1  0  2  2  6  0  2  3  1]	1	1.0344827586206917	[13  1  2  2  0  1  1  1  3  3  2  2  3  0  6  2  1  0  3  3  2  5  2  1  1  2  0  2  3  3  2  2  9  0  1  4  4]	12	13	16	0
[13  1  2  2  0  1  1  1  3  3  2  2  3  0  6  2  1  0  3  3  2  5  2  1  1  2  0  2  3  3  2  2  9  0  1  4  4]	1	-10.045662100456623	[14  1  2  2  1  0  5  2  2  1  4  1  0  0  3  2  0  2  5  1  4  1  3  2  5  0  1  5  1  0  3  1  6  1  2  4  1]	13	14	47	1
[1 2 7 5 1 4 5 6 0 4 5 0 3 2 5 5 7 3 6 5 7 5 6 0 5 2 2 3 4 4 0 3 5 3 3 0 4]	1	-9.896907216494846	[2 1 5 3 0 0 8 2 1 5 3 0 1 0 3 5 4 5 6 0 5 1 5 2 8 1 0 3 2 1 4 2 8 3 1 3 7]	1	2	58	0
[2 1 5 3 0 0 8 2 1 5 3 0 1 0 3 5 4 5 6 0 5 1 5 2 8 1 0 3 2 1 4 2 8 3 1 3 7]	1	-17.5	[3 0 0 0 0 1 4 3 2 5 1 5 0 0 2 0 1 0 1 2 3 1 4 2 4 0 1 3 4 0 4 1 3 3 2 3 3]	2	3	105	0
[3 0 0 0 0 1 4 3 2 5 1 5 0 0 2 0 1 0 1 2 3 1 4 2 4 0 1 3 4 0 4 1 3 3 2 3 3]	2	-0.8955223880596996	[6 0 0 0 1 2 0 3 0 5 2 2 2 0 2 2 3 3 1 3 3 4 5 1 4 1 1 3 2 3 3 2 3 2 4 5 3]	3	6	70	0
[6 0 0 0 1 2 0 3 0 5 2 2 2 0 2 2 3 3 1 3 3 4 5 1 4 1 1 3 2 3 3 2 3 2 4 5 3]	1	-3.8888888888888884	[11  0  0  4  0  0  1  1  0  2  5  1  1  0  3  4  1  1  4  2  1  1  8  0  2  0  1  4  2  1  4  5  2  0  6  4  4]	6	11	43	0
[11  0  0  4  0  0  1  1  0  2  5  1  1  0  3  4  1  1  4  2  1  1  8  0  2  0  1  4  2  1  4  5  2  0  6  4  4]	0	-4.4311377245509	[14  1  3  3  0  2  1  2  3  2  2  1  0  1  3  4  1  3  6  1  2  4  6  0  1  0  3  5  2  4  3  4  0  3  6  2  3]	11	14	51	1
[1 0 5 6 2 2 7 4 0 4 6 0 3 4 5 4 5 1 4 4 6 5 5 0 6 1 3 3 6 4 0 3 6 4 2 0 5]	2	18.136882129277566	[4 0 1 6 2 3 3 4 2 5 2 0 6 2 1 4 5 4 1 4 6 3 3 0 7 0 0 3 7 4 0 3 7 4 0 0 5]	1	4	16	0
[4 0 1 6 2 3 3 4 2 5 2 0 6 2 1 4 5 4 1 4 6 3 3 0 7 0 0 3 7 4 0 3 7 4 0 0 5]	0	9.04411764705882	[7 0 3 6 3 4 4 3 0 6 2 1 0 5 3 5 5 7 1 1 3 3 2 1 2 2 1 2 2 5 2 0 7 5 0 1 6]	4	7	38	0
[7 0 3 6 3 4 4 3 0 6 2 1 0 5 3 5 5 7 1 1 3 3 2 1 2 2 1 2 2 5 2 0 7 5 0 1 6]	1	-1.5384615384615374	[8 1 3 6 3 1 2 3 0 3 1 1 0 0 1 5 5 3 0 2 4 3 1 2 4 1 0 5 4 1 0 0 8 3 0 2 6]	7	8	21	0
[8 1 3 6 3 1 2 3 0 3 1 1 0 0 1 5 5 3 0 2 4 3 1 2 4 1 0 5 4 1 0 0 8 3 0 2 6]	2	-12.214765100671139	[11  0  3  2  1  1  5  2  2  0  4  1  1  0  5  4  5  0  1  2  3  2  4  3  1  0  2  2  2  3  3  1  4  1  2  2  3]	8	11	48	0
[11  0  3  2  1  1  5  2  2  0  4  1  1  0  5  4  5  0  1  2  3  2  4  3  1  0  2  2  2  3  3  1  4  1  2  2  3]	0	-1.9740259740259747	[14  0  2  5  0  1  1  3  0  1  4  1  1  1  3  3  2  3  3  2  2  1  4  0  3  1  3  1  1  2  4  4  1  1  2  2  0]	11	14	47	1
[1 2 5 2 1 4 6 5 0 5 5 0 2 4 6 4 4 4 3 3 6 5 4 0 5 2 4 3 6 3 0 4 5 2 3 0 6]	2	-11.512915129151292	[4 0 5 6 1 2 2 3 1 3 6 1 0 1 2 1 3 3 2 1 3 5 5 2 5 1 2 2 4 2 4 4 7 2 2 4 4]	1	4	61	0
[4 0 5 6 1 2 2 3 1 3 6 1 0 1 2 1 3 3 2 1 3 5 5 2 5 1 2 2 4 2 4 4 7 2 2 4 4]	0	3.2903225806451597	[7 1 3 4 1 3 2 0 0 2 4 3 1 2 1 2 2 4 5 3 5 6 3 2 0 2 2 6 1 3 3 3 2 7 0 2 5]	4	7	46	0
[7 1 3 4 1 3 2 0 0 2 4 3 1 2 1 2 2 4 5 3 5 6 3 2 0 2 2 6 1 3 3 3 2 7 0 2 5]	1	2.999999999999999	[8 1 1 4 1 2 2 0 4 4 1 3 1 0 1 2 2 2 3 3 5 3 2 2 0 0 0 6 3 2 0 3 3 5 1 3 6]	7	8	18	0
[8 1 1 4 1 2 2 0 4 4 1 3 1 0 1 2 2 2 3 3 5 3 2 2 0 0 0 6 3 2 0 3 3 5 1 3 6]	2	-9.847715736040605	[11  0  2  1  1  1  7  1  4  1  5  1  1  0  3  2  1  2  4  0  4  1  4  0  5  1  2  4  1  1  3  5  5  0  4  2  1]	8	11	49	0
[11  0  2  1  1  1  7  1  4  1  5  1  1  0  3  2  1  2  4  0  4  1  4  0  5  1  2  4  1  1  3  5  5  0  4  2  1]	0	4.305555555555558	[14  2  0  1  1  3  5  1  0  2  2  2  1  3  4  0  1  3  0  0  1  2  4  1  1  2  0  5  2  1  1  4  2  2  3  3  1]	11	14	37	1
[1 2 6 4 1 4 7 6 0 5 5 0 3 3 4 4 7 3 3 6 7 6 4 0 5 2 3 2 5 4 0 4 5 2 4 0 5]	1	16.681614349775785	[2 0 7 4 1 1 8 6 3 3 7 0 6 0 4 4 7 1 4 6 7 3 3 0 5 0 3 2 5 1 1 4 6 1 6 0 6]	1	2	18	0
[2 0 7 4 1 1 8 6 3 3 7 0 6 0 4 4 7 1 4 6 7 3 3 0 5 0 3 2 5 1 1 4 6 1 6 0 6]	1	3.626373626373627	[3 1 4 6 0 2 1 1 2 1 3 1 1 0 0 4 0 0 0 1 4 3 1 2 6 1 0 7 6 2 1 3 5 2 0 2 5]	2	3	60	0
[3 1 4 6 0 2 1 1 2 1 3 1 1 0 0 4 0 0 0 1 4 3 1 2 6 1 0 7 6 2 1 3 5 2 0 2 5]	2	-4.501845018450186	[6 2 2 3 2 3 3 0 4 0 2 1 1 2 3 5 0 2 6 3 4 2 2 2 3 2 1 4 2 3 1 3 1 0 3 1 2]	3	6	83	0
[6 2 2 3 2 3 3 0 4 0 2 1 1 2 3 5 0 2 6 3 4 2 2 2 3 2 1 4 2 3 1 3 1 0 3 1 2]	1	14.900662251655628	[11  1  2  5  0  1  3  0  2  0  2  1  0  0  3  6  2  1  7  4  3  1  2  3  2  1  1  5  0  2  2  3  2  0  4  2  3]	6	11	19	0
[11  1  2  5  0  1  3  0  2  0  2  1  0  0  3  6  2  1  7  4  3  1  2  3  2  1  1  5  0  2  2  3  2  0  4  2  3]	0	-3.454157782515992	[14  2  3  1  0  3  5  2  0  6  1  2  1  2  2  3  0  4  5  2  1  4  3  1  2  4  4  4  2  2  4  2  2  2  4  2  2]	11	14	50	1
[1 2 5 6 1 4 6 3 0 3 6 0 2 3 4 4 6 4 4 6 6 5 3 0 6 2 2 4 5 4 0 4 6 4 2 0 6]	2	15.82089552238806	[4 0 2 7 1 6 1 4 2 4 1 0 5 2 0 4 6 4 1 7 6 6 1 0 6 0 0 4 5 5 2 4 6 3 1 0 6]	1	4	19	0
